center_id,name,address,state_name,district_name,block_name,pincode,from,to,lat,long,fee_type,session_id,date,available_capacity,available_capacity_dose1,available_capacity_dose2,fee,allow_all_age,min_age_limit,vaccine,max_age_limit
604384,"Fortis Malar Hospital","Fortis Malar HospitalChennai TN.","Tamil Nadu","Chennai","Adyar",600020,"13:30:00","14:30:00",12,80,"Paid","e5baf7c1-2bf2-4502-9d30-8604d7908037","31-08-2021",44,24,20,"780",FALSE,45,"COVISHIELD",NA
607639,"West Minster Health Care","No.145 2 Nungambakkam High RoadChennai","Tamil Nadu","Chennai","Teynampet",600034,"08:30:00","20:30:00",13,80,"Paid","938deb03-71a2-46b3-b7d2-bbb3ad6fcdbc","31-08-2021",70,46,24,"780",TRUE,18,"COVISHIELD",NA
629991,"APOLLO MEDICAL CENTRE-","F30 SECOND AVENUE ANNANAGAR EAST","Tamil Nadu","Chennai","Anna Nagar",600102,"10:00:00","13:00:00",13,80,"Paid","ef4ac10b-8461-43c8-b6d2-4bad65449d12","31-08-2021",239,118,121,"1410",TRUE,18,"COVAXIN",NA
634485,"Apollo Spec Hosp OMR","5-639 Old Mahabalipuram Rd Tirumalai Nagar Perungudi Chennai","Tamil Nadu","Chennai","Perungudi",600096,"09:00:00","14:30:00",12,80,"Paid","aab92c12-48ed-4ecc-9b66-11f3c967df14","31-08-2021",14,4,10,"1250",TRUE,18,"COVAXIN",NA
626956,"Apollo Clinic VELACHEY","Plot No. 46 7th Street Tansi Nagar Velachey- 600042","Tamil Nadu","Chennai","Adyar",600042,"09:00:00","13:00:00",12,80,"Paid","5d0b8184-a9e2-46e9-be2a-0331b31aa5ad","31-08-2021",39,22,17,"780",TRUE,18,"COVISHIELD",NA
603898,"Kanchi Kamakoti Child Trust","12 A Nageswara Rd Tirumurthy Nagar Nungambakkam Chennai","Tamil Nadu","Chennai","Teynampet",600034,"09:00:00","11:30:00",13,80,"Paid","3e86e223-4c03-412c-85ce-4bea58758627","31-08-2021",95,48,47,"780",TRUE,18,"COVISHIELD",NA
609559,"Rainbow Childrens Medicare","No 157 Anna Salai Guindy Chennai 600015","Tamil Nadu","Chennai","Adyar",600015,"09:30:00","14:00:00",13,80,"Paid","1f71abea-5122-44de-9830-88511729d15a","31-08-2021",359,180,179,"1410",FALSE,18,"COVAXIN",44
764914,"Apollo Medical Centre - Kpm","2-319 OMR Karapakkam Landmark Aravind Theatre Chennai Tamil Nadu 600097","Tamil Nadu","Chennai","Sholinganallur",600097,"09:00:00","16:00:00",12,80,"Paid","d30c9a04-ca00-4d97-a76e-988dce3e2bbf","31-08-2021",52,51,1,"780",TRUE,18,"COVISHIELD",NA
613378,"ISWARYA FERTILITY CENTRES","13 1ST MAIN ROAD KASTURIBA NAGAR ADYAR CHENNAI","Tamil Nadu","Chennai","Adyar",600020,"09:00:00","18:00:00",13,80,"Paid","164e16f1-3289-472f-a9d3-780b65a27621","31-08-2021",200,100,100,"1410",FALSE,45,"COVAXIN",NA
764914,"Apollo Medical Centre - Kpm","2-319 OMR Karapakkam Landmark Aravind Theatre Chennai Tamil Nadu 600097","Tamil Nadu","Chennai","Sholinganallur",600097,"09:00:00","16:00:00",12,80,"Paid","b02f9cfe-b13c-4001-87c6-c0ea3dde3b16","31-08-2021",86,56,30,"1410",TRUE,18,"COVAXIN",NA
604744,"SIMS HOSPITAL","1 JAWAHARLAL ROAD VADAPALANI","Tamil Nadu","Chennai","Kodambakkam",600026,"09:30:00","15:30:00",13,80,"Paid","ef55dd73-00db-4e17-9c3c-7d81aaac8160","31-08-2021",171,58,113,"780",FALSE,45,"COVISHIELD",NA
603702,"Trinity Acute Care Hospital","No.33 Desika RoadMylaporeChennai","Tamil Nadu","Chennai","Teynampet",600004,"09:00:00","18:00:00",13,80,"Paid","87fa7a44-15ca-4842-8b10-f5d4bea220a3","31-08-2021",31,19,12,"780",TRUE,18,"COVISHIELD",NA
603713,"Prashanth Hospitals -","36 36A Velachery Rd Velachery Chennai","Tamil Nadu","Chennai","Adyar",600042,"09:30:00","15:30:00",12,80,"Paid","387f8270-5fb4-4025-9b9e-a964d70e7dd8","31-08-2021",93,74,19,"780",FALSE,18,"COVISHIELD",44
698444,"Kavery Hospital - WP","199 LUZ CHURCH RD KAPALI THOTTAM MYLAPORE CHENNAI","Tamil Nadu","Chennai","Teynampet",600004,"09:00:00","18:00:00",13,80,"Paid","3d50b880-00c9-47aa-b78a-4405d5804479","31-08-2021",0,0,0,"0",FALSE,18,"SPUTNIK V",44
698444,"Kavery Hospital - WP","199 LUZ CHURCH RD KAPALI THOTTAM MYLAPORE CHENNAI","Tamil Nadu","Chennai","Teynampet",600004,"09:00:00","18:00:00",13,80,"Paid","3c2b46e5-cdaf-4c34-b2da-4bd1e9766575","31-08-2021",0,0,0,"0",FALSE,45,"COVISHIELD",NA
812303,"MIOT- L And T","Manapakkam Chennai Tamil Nadu","Tamil Nadu","Chennai","Alandur",600125,"08:00:00","20:00:00",13,80,"Paid","2cddd622-3135-4e1a-9046-a342bb4c7e8e","31-08-2021",0,0,0,"0",TRUE,18,"COVISHIELD",NA
625906,"Apollo Spectra - Alwarpet","12 C P Ramasamy Rd Alwarpet Chennai","Tamil Nadu","Chennai","Teynampet",600018,"10:00:00","12:30:00",13,80,"Paid","e460c764-046b-448d-be9e-9c0c42ab1551","31-08-2021",96,47,49,"780",TRUE,18,"COVISHIELD",NA
725814,"Motherhood Hospital -","No. 542 TTK Road Alwarpet Chennai","Tamil Nadu","Chennai","Teynampet",600018,"14:00:00","20:00:00",13,80,"Paid","d0b30680-9fc5-4f5f-8f12-0f4d312d3ea2","31-08-2021",96,49,47,"780",TRUE,18,"COVISHIELD",NA
604069,"Frontier Lifeline Hospital","R 30 C Ambattur Industrial Estate Rd Mogappair","Tamil Nadu","Chennai","Ambattur",600101,"10:30:00","14:00:00",13,80,"Paid","60128096-0e64-41f2-8e02-22fb62a47569","31-08-2021",2,1,1,"780",TRUE,18,"COVISHIELD",NA
816626,"Kavery Hospital - CSR","199 LUZ CHURCH RD KAPALI THOTTAM MYLAPORE CHENNAI","Tamil Nadu","Chennai","Teynampet",600004,"09:00:00","17:00:00",13,80,"Paid","09ca5bbc-2c99-41d3-a00e-01695b9b07f8","31-08-2021",0,0,0,"0",FALSE,45,"COVISHIELD",NA
695918,"Apollo Mains Greams","21 GREAMS LANE OFF GREAMS ROAD","Tamil Nadu","Chennai","Teynampet",600006,"09:00:00","16:00:00",13,80,"Paid","87db8360-447c-4b9b-9be9-3e60b296048c","31-08-2021",502,184,318,"780",TRUE,18,"COVISHIELD",NA
648704,"APOLLO MED Ctr CVS KOTU","15 GANDHIMANDABAM ROAD OPP TO AMM SCHOOL KOTTURPURAM CHENNAI","Tamil Nadu","Chennai","Adyar",600085,"10:00:00","15:00:00",13,80,"Paid","02b7e31b-69f3-4b17-b0b4-7d78a3cd1ff3","31-08-2021",101,57,44,"780",TRUE,18,"COVISHIELD",NA
733787,"ESI AYANAVARAM - WP CVC","53 Medavakkam Tank Rd Thiruvalluvar Nagar Dr Ambedkar Nagar","Tamil Nadu","Chennai","Anna Nagar",600023,"09:00:00","18:00:00",13,80,"Free","6e8c182a-fb08-4793-af28-1091a7dd827a","31-08-2021",0,0,0,"0",TRUE,18,"COVISHIELD",NA
603713,"Prashanth Hospitals -","36 36A Velachery Rd Velachery Chennai","Tamil Nadu","Chennai","Adyar",600042,"09:30:00","15:30:00",12,80,"Paid","de4924e1-6476-42e7-bf52-713202878617","31-08-2021",97,23,74,"780",FALSE,45,"COVISHIELD",NA
752087,"Vijaya Health Centre","175NSK SALAIVADAPALANICHENNAI","Tamil Nadu","Chennai","Kodambakkam",600026,"09:00:00","15:00:00",13,80,"Paid","9607eac4-e6df-4d9b-8538-0e77b5dbc709","31-08-2021",144,74,70,"780",FALSE,45,"COVISHIELD",NA
603731,"Apollo Spectra Hospitals","MRC NAGARRA PURAM","Tamil Nadu","Chennai","Adyar",600028,"09:30:00","12:30:00",13,80,"Paid","160311ba-9359-4303-a4b7-0b885c5ae9ab","31-08-2021",192,98,94,"780",TRUE,18,"COVISHIELD",NA
700491,"APOLLO TONDIARPET WP-","21 GREAMS LANE OFF GREAMS ROAD","Tamil Nadu","Chennai","Teynampet",600006,"09:00:00","18:00:00",13,80,"Paid","2505fa63-ec94-4bda-9aba-b162477c0fbb","31-08-2021",0,0,0,"0",TRUE,18,"COVISHIELD",NA
613588,"B M Hospitals","36 5th Main Rd Thillaiganga Nagar Nanganallur Chennai Tamil Nadu 600061","Tamil Nadu","Chennai","Alandur",600061,"09:00:00","17:00:00",12,80,"Paid","1f9cbade-594d-4c23-9bdb-2b404329f4a5","31-08-2021",192,99,93,"1410",FALSE,18,"COVAXIN",44
710415,"Apollo Childrens Hospital","NO. 15 SHAFEE MOHAMMED ROAD THOUSAND LIGHTS CHENNAI","Tamil Nadu","Chennai","Tondiarpet",600006,"09:00:00","11:00:00",13,80,"Paid","5ea898bf-cbf8-428a-98f4-b8d9b9fa326b","31-08-2021",230,133,97,"780",TRUE,18,"COVISHIELD",NA
603545,"Dr Mehtas Hospitals","NO.2 MCNICHOLS RD 3RD LANE CHETPET CHENNAI","Tamil Nadu","Chennai","Anna Nagar",600031,"09:00:00","12:00:00",13,80,"Paid","7650a69d-5935-482a-86b2-df7a5a2eb471","31-08-2021",86,44,42,"780",TRUE,18,"COVISHIELD",NA
624694,"Apollo Speciality Hosp","320  PADMA COMPLEX ANNA SALAI TEYNAMPET CHENNAI","Tamil Nadu","Chennai","Teynampet",600035,"13:00:00","15:30:00",13,80,"Paid","d76755b6-8b17-4b88-b3cf-a49255003328","31-08-2021",7,3,4,"1250",TRUE,18,"COVAXIN",NA
603300,"Gem Hospitals","Thiruvengadam Nagar Perungudi Chennai","Tamil Nadu","Chennai","Perungudi",600096,"09:00:00","16:00:00",12,80,"Paid","90a09436-9a9f-4c33-b16f-b60063b3ae8b","31-08-2021",119,71,48,"780",FALSE,18,"COVISHIELD",44
633891,"PROMED HOSPITAL","1-10A ECR KOTTIVAKKAM","Tamil Nadu","Chennai","Perungudi",600041,"09:00:00","15:00:00",12,80,"Paid","72e7bee5-630f-4768-8a2c-8d36ab7cec36","31-08-2021",49,27,22,"780",TRUE,18,"COVISHIELD",NA
573681,"Sundaram Medical Foundation","Vavin Mogappair West Ambattur Industrial Estate","Tamil Nadu","Chennai","Anna Nagar",600058,"09:00:00","15:00:00",13,80,"Paid","0a8da7e9-4be8-43d8-ab23-5501432f356b","31-08-2021",28,15,13,"780",TRUE,18,"COVISHIELD",NA
606093,"Apollo Hospital Tondiarpet","T.HROAD TONDIARPET","Tamil Nadu","Chennai","Tondiarpet",600081,"09:00:00","15:00:00",13,80,"Paid","f01e3718-d48f-4df8-8271-c15691979205","31-08-2021",180,94,86,"780",TRUE,18,"COVISHIELD",NA
580795,"Venkataeswara Hospitals","36 - A Pasumpon Muthuramalinga Thevar Rd Nandanam Extension Nandanam Chennai","Tamil Nadu","Chennai","Teynampet",600035,"09:00:00","18:00:00",13,80,"Paid","da1b84d9-4b9c-43d5-bdfd-74152bd92b31","31-08-2021",200,100,100,"1410",TRUE,18,"COVAXIN",NA
728769,"Cloudnine- Walmart","WM Global Technology Service India PVT Ltd Campus 1BRMZ Millenia Business Park Chennai","Tamil Nadu","Chennai","Kodambakkam",600096,"09:00:00","17:00:00",12,80,"Paid","74f88edc-eb0f-4e7b-b745-d2d2e1d008cc","31-08-2021",0,0,0,"0",TRUE,18,"COVISHIELD",NA
603315,"Porur SRMC","Sri Ramachandra Nagar Porur","Tamil Nadu","Chennai","Valasaravakkam",600116,"09:00:00","15:00:00",13,80,"Paid","58d09429-7899-4206-b5ae-986afc6f85f6","31-08-2021",14,7,7,"1410",TRUE,18,"COVAXIN",NA
700076,"Apollo Mains - WP","21 GREAMS LANE OFF GREAMS ROAD","Tamil Nadu","Chennai","Teynampet",600006,"09:00:00","18:00:00",13,80,"Paid","c7f526f4-7399-4d7e-85e1-33e8265bd772","31-08-2021",0,0,0,"0",TRUE,18,"SPUTNIK V",NA
613378,"ISWARYA FERTILITY CENTRES","13 1ST MAIN ROAD KASTURIBA NAGAR ADYAR CHENNAI","Tamil Nadu","Chennai","Adyar",600020,"09:00:00","18:00:00",13,80,"Paid","a9ca43aa-b042-4086-83fb-f1ac612c824c","31-08-2021",200,100,100,"1410",FALSE,18,"COVAXIN",44
728769,"Cloudnine- Walmart","WM Global Technology Service India PVT Ltd Campus 1BRMZ Millenia Business Park Chennai","Tamil Nadu","Chennai","Kodambakkam",600096,"09:00:00","17:30:00",12,80,"Paid","87fef9ca-938e-4596-b384-e5cb7a302e32","31-08-2021",0,0,0,"0",TRUE,18,"COVAXIN",NA
606982,"MINT HOSPITAL","19 1 1st Avenue Shastri NagarAdyar Chennai","Tamil Nadu","Chennai","Adyar",600020,"09:00:00","18:00:00",12,80,"Paid","2a323177-12bf-4e6d-8f74-2b379001736e","31-08-2021",189,94,95,"1410",TRUE,18,"COVAXIN",NA
582614,"Fortis Hospitals Vadapalani","Arcot Road Vadapalani","Tamil Nadu","Chennai","Kodambakkam",600026,"15:30:00","17:30:00",13,80,"Paid","059fe04d-6cf1-4a05-a6ff-2478ac24136e","31-08-2021",182,91,91,"1250",FALSE,45,"COVAXIN",NA
636861,"Apollo Proton Hospital","Perungudi","Tamil Nadu","Chennai","Perungudi",600096,"10:00:00","12:00:00",12,80,"Paid","204557aa-8520-4101-bac0-c064c135f3b0","31-08-2021",400,200,200,"1410",TRUE,18,"COVAXIN",NA
582614,"Fortis Hospitals Vadapalani","Arcot Road Vadapalani","Tamil Nadu","Chennai","Kodambakkam",600026,"13:00:00","15:00:00",13,80,"Paid","185b2ffb-c624-42a5-875c-92389091c3ad","31-08-2021",82,47,35,"780",FALSE,45,"COVISHIELD",NA
603601,"Billroth Hospitals","43 LAKSHMI TALKIES ROAD SHENOY NAGAR CHENNAI","Tamil Nadu","Chennai","Anna Nagar",600030,"10:00:00","13:00:00",13,80,"Paid","6fe6d1b5-e711-4150-8b39-c3454984ca71","31-08-2021",3,3,0,"1200",FALSE,45,"COVAXIN",NA
580795,"Venkataeswara Hospitals","36 - A Pasumpon Muthuramalinga Thevar Rd Nandanam Extension Nandanam Chennai","Tamil Nadu","Chennai","Teynampet",600035,"09:00:00","18:00:00",13,80,"Paid","27076713-0891-4987-a33c-803d7ef00831","31-08-2021",188,97,91,"780",TRUE,18,"COVISHIELD",NA
636987,"MIOT Hospitals","112 Mount Poonamallee Road Manapakkam","Tamil Nadu","Chennai","Alandur",600089,"08:00:00","15:00:00",13,80,"Paid","1e9abfce-4ce7-4857-a2de-56f81a111d63","31-08-2021",0,0,0,"1145",TRUE,18,"SPUTNIK V",NA
700487,"APOLLO TONDIARPET WP","21 GREAMS LANE OFF GREAMS ROAD","Tamil Nadu","Chennai","Teynampet",600006,"09:00:00","18:00:00",13,80,"Paid","ba6b4cba-b511-42ff-93cc-3105178d6637","31-08-2021",0,0,0,"0",TRUE,18,"COVISHIELD",NA
580753,"Sooriya Hospital","Sooriya Hospital","Tamil Nadu","Chennai","Kodambakkam",600093,"10:00:00","16:00:00",13,80,"Paid","4dc2f4e7-dc24-4bca-a165-dd28d10b39d3","31-08-2021",172,93,79,"780",TRUE,18,"COVISHIELD",NA
603615,"Noble Hospitals -","4 AUDIAPPA MUDALI STREET OPP. LADY M.CT.M.SCHOOL PURASAWAKKAM PURASAIWAKKAM CHENNAI","Tamil Nadu","Chennai","Anna Nagar",600084,"09:00:00","14:30:00",13,80,"Paid","29dd16da-4788-48fd-bc2d-5835d1337bb8","31-08-2021",55,28,27,"780",TRUE,18,"COVISHIELD",NA
764209,"Apollo Fertility","Celebrity Buildings T-95 3rd Avenue Anna Nagar Chennai Tamil Nadu 600040","Tamil Nadu","Chennai","Anna Nagar",600040,"09:00:00","18:00:00",13,80,"Paid","93119761-03e3-4915-88c2-2e64337c35f9","31-08-2021",26,13,13,"1410",TRUE,18,"COVAXIN",NA
606093,"Apollo Hospital Tondiarpet","T.HROAD TONDIARPET","Tamil Nadu","Chennai","Tondiarpet",600081,"15:00:00","17:00:00",13,80,"Paid","f4c77a99-5fd5-45b0-a60d-35959d55b355","31-08-2021",198,100,98,"1410",TRUE,18,"COVAXIN",NA
752087,"Vijaya Health Centre","175NSK SALAIVADAPALANICHENNAI","Tamil Nadu","Chennai","Kodambakkam",600026,"09:00:00","12:00:00",13,80,"Paid","9aaeb13a-86f3-425b-9e62-2e568e1fd124","31-08-2021",116,59,57,"1200",FALSE,18,"COVAXIN",44
611468,"Shens Speciality Hospital","40 11th Ave Mettuppalayam Ashok Nagar","Tamil Nadu","Chennai","Kodambakkam",600083,"10:00:00","18:00:00",13,80,"Paid","28c9326e-2742-46c2-974f-85c254319aec","31-08-2021",13,8,5,"780",TRUE,18,"COVISHIELD",NA
627109,"Kavery Hospital","199 LUZ CHURCH RD KAPALI THOTTAM MYLAPORE CHENNAI","Tamil Nadu","Chennai","Teynampet",600004,"08:00:00","12:00:00",13,80,"Paid","d0b1b601-c9f7-42e4-83d0-b70386ac54b8","31-08-2021",196,98,98,"1250",FALSE,18,"COVAXIN",44
604384,"Fortis Malar Hospital","Fortis Malar HospitalChennai TN.","Tamil Nadu","Chennai","Adyar",600020,"14:30:00","15:30:00",12,80,"Paid","762a48e5-136d-4944-bb8e-150c7b2e828e","31-08-2021",13,13,0,"780",FALSE,18,"COVISHIELD",44
604150,"APOLLO FIRST MED","NO 54 PONAMALLAE HIGH ROAD KILPAUK","Tamil Nadu","Chennai","Anna Nagar",600010,"10:00:00","15:30:00",13,80,"Paid","8987f452-f8f4-4965-9d01-b6f51c64681a","31-08-2021",22,13,9,"780",TRUE,18,"COVISHIELD",NA
609559,"Rainbow Childrens Medicare","No 157 Anna Salai Guindy Chennai 600015","Tamil Nadu","Chennai","Adyar",600015,"14:00:00","16:00:00",13,80,"Paid","f67b6272-b0c1-4851-a5eb-f6e922d10b03","31-08-2021",189,100,89,"780",FALSE,18,"COVISHIELD",44
731189,"MGM - BAI","Parthasarathi Puram T. Nagar Chennai Tamil Nadu 600017","Tamil Nadu","Chennai","Anna Nagar",600017,"09:00:00","18:00:00",13,80,"Paid","803ce8b1-3cfe-4908-a4b2-85a7847811ca","31-08-2021",0,0,0,"0",TRUE,18,"COVISHIELD",NA
812587,"Anbu Hospital PVT Ltd","No 18-4 Sasi Nagar Rd Near By Clove Dental Backside Balaji Nagar Velachery Chennai Tamil Nadu 600042","Tamil Nadu","Chennai","Adyar",600042,"10:00:00","16:00:00",12,80,"Paid","9531e247-a811-4c9f-8af7-69aab6f016bf","31-08-2021",61,34,27,"780",TRUE,18,"COVISHIELD",NA
803616,"FLAMINGO HEALTH CARE CENTRE","43 Ambattur Redhills Road VinayapuramAmbatturChennai","Tamil Nadu","Chennai","Ambattur",600053,"09:00:00","12:00:00",13,80,"Paid","9d59cdff-5cf2-40e7-8115-bd473457992c","31-08-2021",6,3,3,"780",TRUE,18,"COVISHIELD",NA
612709,"Ravina Hospital","VOC Nagar Main Road No 99 Poonamallee High Rd Maduravoyal","Tamil Nadu","Chennai","Valasaravakkam",600095,"09:00:00","17:00:00",13,80,"Paid","baa3aeb0-35e4-47f4-9496-6dc9727d8370","31-08-2021",35,19,16,"780",TRUE,18,"COVISHIELD",NA
603579,"Apollo Speciality Hospitals","320  PADMA COMPLEX ANNA SALAI TEYNAMPET CHENNAI","Tamil Nadu","Chennai","Teynampet",600035,"09:00:00","16:30:00",13,80,"Paid","bb6769e9-9955-4c07-bd59-85ad2ec16a8d","31-08-2021",262,94,168,"780",TRUE,18,"COVISHIELD",NA
632141,"Dr Kamakshi Memorial","No.1 Radial Road Dandeeswarar Nagar Rose Avenue Pallikaranai","Tamil Nadu","Chennai","Perungudi",600100,"09:30:00","15:00:00",12,80,"Paid","acf00dff-74e1-49db-9430-68045c95bb0f","31-08-2021",152,82,70,"780",TRUE,18,"COVISHIELD",NA
580606,"THE MADRAS MEDICAL MISSION","Ambattur","Tamil Nadu","Chennai","Ambattur",600037,"09:00:00","13:00:00",13,80,"Paid","1293eae3-eb5f-4ab7-8d1c-f85b9ebedabf","31-08-2021",91,44,47,"1410",TRUE,18,"COVAXIN",NA
765405,"APOLLO MEDICAL CENTRE -T NAGAR","11Sivaprakasam Street Pondybazaar Tnagar Chennai","Tamil Nadu","Chennai","Teynampet",600017,"10:00:00","16:00:00",13,80,"Paid","e099f220-ab36-405d-bf40-e17ad2be4a2a","31-08-2021",164,90,74,"780",TRUE,18,"COVISHIELD",NA
604136,"MMRV Hospital","No.5PC 2 Bharathi Salai Mogappair West","Tamil Nadu","Chennai","Ambattur",600037,"10:00:00","15:00:00",13,80,"Paid","fa109194-d688-4ddd-9a45-7f601b1c0720","31-08-2021",8,3,5,"780",TRUE,18,"COVISHIELD",NA
582614,"Fortis Hospitals Vadapalani","Arcot Road Vadapalani","Tamil Nadu","Chennai","Kodambakkam",600026,"13:00:00","15:00:00",13,80,"Paid","2b01d317-2d9a-4934-b236-379b92a971b0","31-08-2021",39,38,1,"780",FALSE,18,"COVISHIELD",44
635595,"Apollo Spectra Hospita","MRC NAGARRA PURAM","Tamil Nadu","Chennai","Adyar",600028,"11:30:00","13:30:00",12,80,"Paid","3c6f5c1f-5660-415c-85b2-8fa35e979a2b","31-08-2021",10,5,5,"1410",TRUE,18,"COVAXIN",NA
765405,"APOLLO MEDICAL CENTRE -T NAGAR","11Sivaprakasam Street Pondybazaar Tnagar Chennai","Tamil Nadu","Chennai","Teynampet",600017,"10:00:00","16:00:00",13,80,"Paid","bb042f95-e980-49e9-852e-a03eb81eab61","31-08-2021",87,45,42,"1410",TRUE,18,"COVAXIN",NA
603190,"CURI Hospital","148 Old Mahabalipuram Rd Seevaram Oggiyamduraipakkam Tamil Nadu","Tamil Nadu","Chennai","Sholinganallur",600096,"10:00:00","14:00:00",12,80,"Paid","cf8f5bd8-da88-44de-96e2-0edfcfcb0af7","31-08-2021",225,144,81,"780",TRUE,18,"COVISHIELD",NA
620736,"The Best Hospital","9 Vellala St Ganga Nag Kodambakkam Chennai","Tamil Nadu","Chennai","Teynampet",600024,"09:00:00","18:00:00",13,80,"Paid","64868dff-b5b1-48a4-a4de-47b907bf7d14","31-08-2021",182,96,86,"780",TRUE,18,"COVISHIELD",NA
753599,"GOV PERIPHAL PERIYAR NAG WP","GHKarthikeyan Road Periyar Nagar West PeramburChennai","Tamil Nadu","Chennai","TVK Nagar bv",600082,"09:00:00","18:00:00",13,80,"Free","060f68cb-4456-4961-b161-14f859d84f70","31-08-2021",0,0,0,"0",TRUE,18,"COVISHIELD",NA
580742,"Medway Hospitals","2 26 1st Main Rd United India Colony Kodambakkam Chennai","Tamil Nadu","Chennai","Kodambakkam",600024,"11:00:00","15:00:00",13,80,"Paid","4fcb2311-80c0-468d-b771-3e6c3bc0b54a","31-08-2021",98,49,49,"780",TRUE,18,"COVISHIELD",NA
698444,"Kavery Hospital - WP","199 LUZ CHURCH RD KAPALI THOTTAM MYLAPORE CHENNAI","Tamil Nadu","Chennai","Teynampet",600004,"09:00:00","18:00:00",13,80,"Paid","9b59f5a0-8c72-42e2-87cb-8249a9a28952","31-08-2021",0,0,0,"0",FALSE,45,"SPUTNIK V",NA
695918,"Apollo Mains Greams","21 GREAMS LANE OFF GREAMS ROAD","Tamil Nadu","Chennai","Teynampet",600006,"09:00:00","14:00:00",13,80,"Paid","6b7803d5-52b4-4527-b46e-25ee13120eff","31-08-2021",582,193,389,"1410",TRUE,18,"COVAXIN",NA
637670,"APOLLO MEDICAL CENTRE KOTTURPU","15 GANDHIMANDABAM ROAD OPP TO AMM SCHOOL KOTTURPURAM CHENNAI","Tamil Nadu","Chennai","Adyar",600085,"10:00:00","14:00:00",13,80,"Paid","6c4851e0-5f62-4ddc-ad5d-e8b979d25e60","31-08-2021",33,19,14,"1410",TRUE,18,"COVAXIN",NA
609559,"Rainbow Childrens Medicare","No 157 Anna Salai Guindy Chennai 600015","Tamil Nadu","Chennai","Adyar",600015,"13:30:00","16:00:00",13,80,"Paid","9295478a-eebf-4a1c-8198-47e5fcb92838","31-08-2021",187,97,90,"780",FALSE,45,"COVISHIELD",NA
631848,"VIHAA HOSPITAL","3RD AVENUE BLOCK E ANNANAGAR EAST","Tamil Nadu","Chennai","Anna Nagar",600102,"09:00:00","17:00:00",13,80,"Paid","204b1568-b89f-4f0c-99fa-b2b76db2e868","31-08-2021",241,123,118,"1410",TRUE,18,"COVAXIN",NA
733787,"ESI AYANAVARAM - WP CVC","53 Medavakkam Tank Rd Thiruvalluvar Nagar Dr Ambedkar Nagar","Tamil Nadu","Chennai","Anna Nagar",600023,"09:00:00","18:00:00",13,80,"Free","5ac12ce3-9224-47b8-acc3-9b529c73f4fd","31-08-2021",0,0,0,"0",TRUE,18,"COVAXIN",NA
617607,"Srushti Hospital Pvt Ltd","No. 1 Padmavathy St Thirumalai Nagar Thiru Nagar Ramapuram","Tamil Nadu","Chennai","Valasaravakkam",600089,"09:00:00","18:00:00",13,80,"Paid","3b72d958-b5e2-40f3-8034-f8334ce837fa","31-08-2021",9,6,3,"780",TRUE,18,"COVISHIELD",NA
604744,"SIMS HOSPITAL","1 JAWAHARLAL ROAD VADAPALANI","Tamil Nadu","Chennai","Kodambakkam",600026,"09:30:00","15:30:00",13,80,"Paid","5f8ff5fa-0564-4378-ad8f-3f8db6377e57","31-08-2021",136,81,55,"780",FALSE,18,"COVISHIELD",44
640465,"Trinity Acute Care Hosp-Covaxn","No.33 Desika RoadMylaporeChennai","Tamil Nadu","Chennai","Teynampet",600004,"09:00:00","18:00:00",13,80,"Paid","d34076e0-b817-4342-9a63-334c96943968","31-08-2021",18,10,8,"1200",TRUE,18,"COVAXIN",NA
752087,"Vijaya Health Centre","175NSK SALAIVADAPALANICHENNAI","Tamil Nadu","Chennai","Kodambakkam",600026,"09:00:00","12:00:00",13,80,"Paid","3e017001-6eab-4125-8b01-ee177922e937","31-08-2021",117,60,57,"1200",FALSE,45,"COVAXIN",NA
636987,"MIOT Hospitals","112 Mount Poonamallee Road Manapakkam","Tamil Nadu","Chennai","Alandur",600089,"08:00:00","15:00:00",13,80,"Paid","e41a9707-1836-4210-8d1c-593ff230a14d","31-08-2021",129,74,55,"780",TRUE,18,"COVISHIELD",NA
603299,"MGM Hospital Pvt Limited","New No 72 Old No 54 Nelson Manickam Rd Aminjikarai Chennai","Tamil Nadu","Chennai","Anna Nagar",600030,"11:00:00","15:00:00",13,80,"Paid","e4921ef3-5f6e-43d9-95e5-9a57da3adb53","31-08-2021",383,194,189,"1410",TRUE,18,"COVAXIN",NA
627109,"Kavery Hospital","199 LUZ CHURCH RD KAPALI THOTTAM MYLAPORE CHENNAI","Tamil Nadu","Chennai","Teynampet",600004,"08:00:00","12:00:00",13,80,"Paid","d0fbee88-06f6-40ff-acd9-9f300d431f13","31-08-2021",194,97,97,"1250",FALSE,45,"COVAXIN",NA
609559,"Rainbow Childrens Medicare","No 157 Anna Salai Guindy Chennai 600015","Tamil Nadu","Chennai","Adyar",600015,"09:30:00","14:00:00",13,80,"Paid","991fa91c-a77f-422f-a074-9f60c1d7c8b4","31-08-2021",393,197,196,"1410",FALSE,45,"COVAXIN",NA
807066,"Meridian Hospital","Inner Ring RoadOpp To RTO Kolathur Near Retteri Junction Madhavaram","Tamil Nadu","Chennai","Madhavaram",600099,"09:00:00","18:00:00",13,80,"Paid","e9a80ad5-76ed-4f12-a766-f6bbeb5f8bcd","31-08-2021",12,5,7,"780",TRUE,18,"COVISHIELD",NA
